route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
BX25,GH_O5-Weekday,GH_O5-Weekday-120200_BX256_520,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928398,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-123200_BX256_521,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928407,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-126200_BX256_515,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928393,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-129200_BX30_573,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928394,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-132200_BX256_520,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928398,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-135200_BX238_640,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928407,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-132700_BX238_641,BEDFORD PARK LEHMAN COLLEGE via ALLERTON,1,37928393,BX250257
BX26,GH_O5-Weekday,GH_O5-Weekday-134500_BX30_571,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,37928403,BX260294
BX25,GH_O5-Weekday,GH_O5-Weekday-135900_BX30_573,BEDFORD PARK LEHMAN COLLEGE via ALLERTON,1,37928394,BX250257
BX26,GH_O5-Weekday,GH_O5-Weekday-137500_BX30_574,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,37928405,BX260294
BX25,GH_O5-Weekday,GH_O5-Weekday-138200_BX238_641,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928393,BX250250
BX25,GH_O5-Weekday,GH_O5-Weekday-141200_BX30_573,CO-OP CITY BAY PLAZA via ALLERTON AV,0,37928394,BX250250
BX26,GH_O5-Weekday,GH_O5-Weekday-139700_BX30_571,CO-OP CITY EARHART LANE via ALLERTON AV,0,37928403,BX260292
BX26,GH_O5-Weekday,GH_O5-Weekday-142700_BX30_574,CO-OP CITY EARHART LANE via ALLERTON AV,0,37928405,BX260292
BX41+,GH_O5-Weekday,GH_O5-Weekday-033000_SBS41_951,SELECT BUS THE HUB 3AV - 149ST,1,37778145,SBS410100
BX41+,GH_O5-Weekday,GH_O5-Weekday-036000_SBS41_951,SELECT BUS WLIMSBRIDGE GUN HILL RD,0,37778145,SBS410099
BX41+,GH_O5-Weekday,GH_O5-Weekday-040000_SBS41_951,SELECT BUS THE HUB 3AV - 149ST,1,37778145,SBS410101
BX41+,GH_O5-Weekday,GH_O5-Weekday-044700_SBS41_951,SELECT BUS WLIMSBRIDGE GUN HILL RD,0,37778145,SBS410099
